0,26,26,26,26,26,
1,26,26,26,26,26,
2,36,36,36,36,36,
3,48,48,48,48,48,
4,63,63,63,63,63,
5,80,80,80,80,80,
6,96,96,96,96,96,
7,113,113,113,113,113,
8,130,130,130,130,130,
9,147,147,147,147,147,
10,163,163,163,163,163,
11,182,182,182,182,182,
12,201,201,201,201,201,
13,201,201,201,201,201,
14,233,233,233,233,233,
15,233,233,233,233,233,
16,270,270,270,270,270,
17,270,270,270,270,270,
18,308,308,308,308,308,
19,308,308,308,308,308,
20,348,348,348,348,348,
21,348,348,348,348,348,
22,385,385,385,385,385,
23,385,385,385,385,385,
24,425,425,425,425,425,
25,425,425,425,425,425,
26,425,425,425,425,425,
27,482,482,482,482,482,
28,482,482,482,482,482,
29,482,482,482,482,482,
30,540,540,540,540,540,
31,540,540,540,540,540,
32,540,540,540,540,540,
33,602,602,602,602,602,
34,602,602,602,602,602,
35,602,602,602,602,602,
36,663,663,663,663,663,
37,663,663,663,663,663,
38,663,663,663,663,663,
39,663,663,663,663,663,
40,742,742,742,742,742,
41,742,742,742,742,742,
42,742,742,742,742,742,
43,742,742,742,742,742,
44,817,817,817,817,817,
45,817,817,817,817,817,
46,817,817,817,817,817,
47,817,817,817,817,817,
48,817,817,817,817,817,
49,899,899,899,899,899,
50,899,899,899,899,899,
51,899,899,899,899,899,
52,899,899,899,899,899,
53,993,993,993,993,993,
54,993,993,993,993,993,
55,993,993,993,993,993,
56,993,993,993,993,993,
57,993,993,993,993,993,
58,1093,1093,1093,1093,1093,
59,1093,1093,1093,1093,1093,
60,1093,1093,1093,1093,1093,
61,1093,1093,1093,1093,1093,
62,1093,1093,1093,1093,1093,
63,1093,1093,1093,1093,1093,
64,1214,1214,1214,1214,1214,
65,1214,1214,1214,1214,1214,
66,1214,1214,1214,1214,1214,
67,1214,1214,1214,1214,1214,
68,1214,1214,1214,1214,1214,
69,1214,1214,1214,1214,1214,
70,1346,1346,1346,1346,1346,
71,1346,1346,1346,1346,1346,
72,1346,1346,1346,1346,1346,
73,1346,1346,1346,1346,1346,
74,1346,1346,1346,1346,1346,
75,1346,1346,1346,1346,1346,
76,1486,1486,1486,1486,1486,
77,1486,1486,1486,1486,1486,
78,1486,1486,1486,1486,1486,
79,1486,1486,1486,1486,1486,
80,1486,1486,1486,1486,1486,
81,1486,1486,1486,1486,1486,
82,1486,1486,1486,1486,1486,
83,1636,1636,1636,1636,1636,
84,1636,1636,1636,1636,1636,
85,1636,1636,1636,1636,1636,
86,1636,1636,1636,1636,1636,
87,1636,1636,1636,1636,1636,
88,1636,1636,1636,1636,1636,
89,1636,1636,1636,1636,1636,
90,1801,1801,1801,1801,1801,
91,1801,1801,1801,1801,1801,
92,1801,1801,1801,1801,1801,
93,1801,1801,1801,1801,1801,
94,1801,1801,1801,1801,1801,
95,1801,1801,1801,1801,1801,
96,1801,1801,1801,1801,1801,
97,1801,1801,1801,1801,1801,
98,1982,1982,1982,1982,1982,
99,1982,1982,1982,1982,1982,
100,1982,1982,1982,1982,1982,
101,1982,1982,1982,1982,1982,
102,1982,1982,1982,1982,1982,
103,1982,1982,1982,1982,1982,
104,1982,1982,1982,1982,1982,
105,1982,1982,1982,1982,1982,
106,1982,1982,1982,1982,1982,
107,2181,2181,2181,2181,2181,
108,2181,2181,2181,2181,2181,
109,2181,2181,2181,2181,2181,
110,2181,2181,2181,2181,2181,
111,2181,2181,2181,2181,2181,
112,2181,2181,2181,2181,2181,
113,2181,2181,2181,2181,2181,
114,2181,2181,2181,2181,2181,
115,2181,2181,2181,2181,2181,
116,2181,2181,2181,2181,2181,
117,2411,2411,2411,2411,2411,
118,2411,2411,2411,2411,2411,
119,2411,2411,2411,2411,2411,
120,2411,2411,2411,2411,2411,
121,2411,2411,2411,2411,2411,
122,2411,2411,2411,2411,2411,
123,2411,2411,2411,2411,2411,
124,2411,2411,2411,2411,2411,
125,2411,2411,2411,2411,2411,
126,2411,2411,2411,2411,2411,
127,2411,2411,2411,2411,2411,
128,2652,2652,2652,2652,2652,
129,2652,2652,2652,2652,2652,
130,2652,2652,2652,2652,2652,
131,2652,2652,2652,2652,2652,
132,2652,2652,2652,2652,2652,
133,2652,2652,2652,2652,2652,
134,2652,2652,2652,2652,2652,
135,2652,2652,2652,2652,2652,
136,2652,2652,2652,2652,2652,
