0,2,2,2,2,2,
1,2174,2174,2174,2174,2174,
2,2676,2676,2676,2676,2676,
3,3164,3164,3164,3164,3164,
4,3640,3640,3640,3640,3640,
5,4156,4156,4156,4156,4156,
6,4499,4499,4499,4499,4499,
7,5093,5093,5093,5093,5093,
8,5537,5537,5537,5537,5537,
9,5987,5987,5987,5987,5987,
10,6506,6506,6506,6506,6506,
11,7078,7078,7078,7078,7078,
12,7496,7496,7496,7496,7496,
13,7843,7843,7843,7843,7843,
14,8500,8500,8500,8500,8500,
15,8932,8932,8932,8932,8932,
16,9498,9498,9498,9498,9498,
17,9836,9836,9836,9836,9836,
18,10436,10436,10436,10436,10436,
19,10727,10727,10727,10727,10727,
20,11277,11277,11277,11277,11277,
21,11561,11561,11561,11561,11561,
22,12282,12282,12282,12282,12282,
23,12572,12572,12572,12572,12572,
24,13304,13304,13304,13304,13304,
25,13751,13751,13751,13751,13751,
26,14266,14266,14266,14266,14266,
27,14568,14568,14568,14568,14568,
28,15252,15252,15252,15252,15252,
29,15723,15723,15723,15723,15723,
30,16062,16062,16062,16062,16062,
31,16551,16551,16551,16551,16551,
32,17130,17130,17130,17130,17130,
33,17570,17570,17570,17570,17570,
34,18009,18009,18009,18009,18009,
35,18581,18581,18581,18581,18581,
36,18976,18976,18976,18976,18976,
37,19424,19424,19424,19424,19424,
38,19963,19963,19963,19963,19963,
39,20434,20434,20434,20434,20434,
40,20747,20747,20747,20747,20747,
41,21371,21371,21371,21371,21371,
42,21842,21842,21842,21842,21842,
43,22247,22247,22247,22247,22247,
44,22568,22568,22568,22568,22568,
45,23134,23134,23134,23134,23134,
46,23663,23663,23663,23663,23663,
47,24134,24134,24134,24134,24134,
48,24623,24623,24623,24623,24623,
49,25088,25088,25088,25088,25088,
50,25509,25509,25509,25509,25509,
51,25821,25821,25821,25821,25821,
52,26160,26160,26160,26160,26160,
53,27354,27354,27354,27354,27354,
54,27810,27810,27810,27810,27810,
55,28199,28199,28199,28199,28199,
56,28654,28654,28654,28654,28654,
57,29299,29299,29299,29299,29299,
58,29673,29673,29673,29673,29673,
59,30180,30180,30180,30180,30180,
60,30808,30808,30808,30808,30808,
61,31076,31076,31076,31076,31076,
62,31566,31566,31566,31566,31566,
63,32006,32006,32006,32006,32006,
64,32563,32563,32563,32563,32563,
65,32953,32953,32953,32953,32953,
66,33633,33633,33633,33633,33633,
67,34038,34038,34038,34038,34038,
68,34426,34426,34426,34426,34426,
69,35071,35071,35071,35071,35071,
70,35423,35423,35423,35423,35423,
71,35931,35931,35931,35931,35931,
72,36284,36284,36284,36284,36284,
73,36862,36862,36862,36862,36862,
74,37317,37317,37317,37317,37317,
75,37793,37793,37793,37793,37793,
76,38300,38300,38300,38300,38300,
77,38740,38740,38740,38740,38740,
78,39232,39232,39232,39232,39232,
79,39672,39672,39672,39672,39672,
80,40143,40143,40143,40143,40143,
81,40669,40669,40669,40669,40669,
82,41073,41073,41073,41073,41073,
83,41600,41600,41600,41600,41600,
84,41990,41990,41990,41990,41990,
85,42459,42459,42459,42459,42459,
86,42886,42886,42886,42886,42886,
87,43581,43581,43581,43581,43581,
88,44021,44021,44021,44021,44021,
89,44425,44425,44425,44425,44425,
90,44779,44779,44779,44779,44779,
91,45321,45321,45321,45321,45321,
92,45863,45863,45863,45863,45863,
93,46215,46215,46215,46215,46215,
94,46744,46744,46744,46744,46744,
95,47249,47249,47249,47249,47249,
96,47704,47704,47704,47704,47704,
97,48181,48181,48181,48181,48181,
98,48636,48636,48636,48636,48636,
99,49163,49163,49163,49163,49163,
