0,41,41,41,41,41,
1,41,41,41,41,41,
2,46,46,46,46,46,
3,43,43,43,43,43,
4,43,43,43,43,43,
5,49,49,49,49,49,
6,54,54,54,54,54,
7,55,55,55,55,55,
8,55,55,55,55,55,
9,61,61,61,61,61,
10,66,66,66,66,66,
11,63,63,63,63,63,
12,67,67,67,67,67,
13,69,69,69,69,69,
14,74,74,74,74,74,
15,82,82,82,82,82,
16,75,75,75,75,75,
17,81,81,81,81,81,
18,87,87,87,87,87,
19,92,92,92,92,92,
20,92,92,92,92,92,
21,93,93,93,93,93,
22,100,100,100,100,100,
23,99,99,99,99,99,
24,102,102,102,102,102,
25,107,107,107,107,107,
26,111,111,111,111,111,
27,114,114,114,114,114,
28,120,120,120,120,120,
29,118,118,118,118,118,
30,126,126,126,126,126,
31,126,126,126,126,126,
32,126,126,126,126,126,
33,134,134,134,134,134,
34,143,143,143,143,143,
35,137,137,137,137,137,
36,146,146,146,146,146,
37,154,154,154,154,154,
38,149,149,149,149,149,
39,152,152,152,152,152,
40,157,157,157,157,157,
41,162,162,162,162,162,
42,158,158,158,158,158,
43,167,167,167,167,167,
44,169,169,169,169,169,
45,174,174,174,174,174,
46,180,180,180,180,180,
47,179,179,179,179,179,
48,182,182,182,182,182,
49,190,190,190,190,190,
50,188,188,188,188,188,
51,194,194,194,194,194,
52,197,197,197,197,197,
53,200,200,200,200,200,
54,203,203,203,203,203,
55,208,208,208,208,208,
56,209,209,209,209,209,
57,213,213,213,213,213,
58,220,220,220,220,220,
59,221,221,221,221,221,
60,225,225,225,225,225,
61,227,227,227,227,227,
62,233,233,233,233,233,
63,232,232,232,232,232,
64,240,240,240,240,240,
65,242,242,242,242,242,
66,245,245,245,245,245,
67,254,254,254,254,254,
68,256,256,256,256,256,
69,260,260,260,260,260,
70,264,264,264,264,264,
71,267,267,267,267,267,
72,277,277,277,277,277,
73,275,275,275,275,275,
74,281,281,281,281,281,
75,282,282,282,282,282,
76,288,288,288,288,288,
77,296,296,296,296,296,
78,299,299,299,299,299,
79,304,304,304,304,304,
80,301,301,301,301,301,
81,304,304,304,304,304,
82,314,314,314,314,314,
83,316,316,316,316,316,
84,320,320,320,320,320,
85,326,326,326,326,326,
86,328,328,328,328,328,
87,332,332,332,332,332,
88,338,338,338,338,338,
89,344,344,344,344,344,
90,349,349,349,349,349,
91,351,351,351,351,351,
92,356,356,356,356,356,
93,358,358,358,358,358,
94,369,369,369,369,369,
95,364,364,364,364,364,
96,373,373,373,373,373,
97,376,376,376,376,376,
98,382,382,382,382,382,
99,381,381,381,381,381,
