0,0,2,0,12,,
0,10,15,17,17,,
0,20,30,41,41,,
0,30,23,23,16,,
0,40,28,29,36,,
0,50,65,65,49,,
0,60,53,61,61,,
0,70,68,68,68,,
0,80,106,106,111,,
0,90,112,112,112,,
0,100,109,109,104,,
0,110,130,127,127,,
0,120,153,153,153,,
0,130,165,165,165,,
0,140,182,182,182,,
0,150,195,195,195,,
0,160,198,198,198,,
0,170,210,210,210,,
0,180,233,233,233,,
0,190,233,233,233,,
0,200,248,248,248,,
0,210,276,273,273,,
0,220,310,310,310,,
0,230,300,300,300,,
0,240,308,308,308,,
0,250,311,311,311,,
0,260,356,356,356,,
0,270,380,380,380,,
0,280,387,387,387,,
0,290,385,385,385,,
0,300,376,376,376,,
0,310,401,401,401,,
0,320,423,423,423,,
0,330,449,449,449,,
0,340,470,470,470,,
0,350,493,493,493,,
0,360,480,480,480,,
0,370,489,489,489,,
0,380,515,515,515,,
0,390,555,555,555,,
0,400,573,573,573,,
0,410,582,582,582,,
0,420,605,605,605,,
0,430,621,621,621,,
0,440,611,611,611,,
0,450,633,633,633,,
0,460,655,655,655,,
0,470,671,671,671,,
0,480,689,689,689,,
0,490,718,718,718,,
0,500,721,721,721,,
0,510,720,720,720,,
0,520,751,751,751,,
0,530,783,783,783,,
0,540,789,789,789,,
0,550,787,787,787,,
0,560,789,789,789,,
0,570,787,787,787,,
0,580,807,807,807,,
0,590,860,860,860,,
0,600,877,877,877,,
0,610,873,873,873,,
0,620,914,914,914,,
0,630,884,884,884,,
0,640,892,892,892,,
0,650,940,940,940,,
0,660,993,993,993,,
0,670,992,992,992,,
0,680,1095,1095,1095,,
0,690,996,996,996,,
0,700,1009,1009,1009,,
0,710,1011,1011,1011,,
0,720,1040,1040,1040,,
0,730,1026,1026,1026,,
0,740,1092,1092,1092,,
0,750,1145,1145,1145,,
0,760,1123,1123,1123,,
0,770,1214,1214,1214,,
0,780,1151,1151,1151,,
0,790,1156,1156,1156,,
0,800,1168,1168,1168,,
0,810,1256,1256,1256,,
0,820,1262,1262,1262,,
0,830,1223,1223,1223,,
0,840,1243,1243,1243,,
0,850,1275,1275,1275,,
0,860,1323,1323,1323,,
0,870,1308,1308,1308,,
0,880,1325,1325,1325,,
0,890,1358,1358,1358,,
0,900,1333,1333,1333,,
0,910,1449,1449,1449,,
0,920,1362,1362,1362,,
0,930,1385,1385,1385,,
0,940,1381,1381,1381,,
0,950,1418,1418,1418,,
0,960,1468,1468,1468,,
0,970,1516,1516,1516,,
0,980,1593,1593,1593,,
0,990,1531,1531,1531,,
0,1000,1460,1460,1460,,
