0,0,9,9,8,,
0,1,6,6,6,,
0,2,7,8,8,,
0,3,8,15,17,,
0,4,14,15,15,,
0,5,26,26,26,,
0,6,30,30,30,,
0,7,33,33,33,,
0,8,37,37,37,,
0,9,32,25,25,,
0,10,36,36,42,,
0,11,41,41,41,,
0,12,43,45,45,,
0,13,48,48,48,,
0,14,48,48,57,,
0,15,54,54,54,,
0,16,57,55,55,,
0,17,61,54,54,,
0,18,60,60,67,,
0,19,66,66,66,,
0,20,68,68,68,,
0,21,75,75,75,,
0,22,75,75,75,,
0,23,78,78,78,,
0,24,81,81,81,,
0,25,83,83,83,,
0,26,87,87,87,,
0,27,87,87,87,,
0,28,85,99,99,,
0,29,94,94,94,,
0,30,100,100,100,,
0,31,101,101,101,,
0,32,103,103,103,,
0,33,111,111,111,,
0,34,112,112,112,,
0,35,117,117,117,,
0,36,118,118,118,,
0,37,121,121,121,,
0,38,126,126,126,,
0,39,128,128,128,,
0,40,126,126,126,,
0,41,136,136,136,,
0,42,136,136,136,,
0,43,142,142,142,,
0,44,144,144,144,,
0,45,152,152,152,,
0,46,152,152,152,,
0,47,155,155,155,,
0,48,157,157,157,,
0,49,160,160,160,,
0,50,163,163,163,,
0,51,167,167,167,,
0,52,170,170,170,,
0,53,175,175,175,,
0,54,176,176,176,,
0,55,184,184,184,,
0,56,188,188,188,,
0,57,189,189,189,,
0,58,197,197,197,,
0,59,197,197,197,,
0,60,196,196,196,,
0,61,199,199,199,,
0,62,204,204,204,,
0,63,207,207,207,,
0,64,214,214,214,,
0,65,220,220,220,,
0,66,222,222,222,,
0,67,224,224,224,,
0,68,229,229,229,,
0,69,231,231,231,,
0,70,232,232,232,,
0,71,237,237,237,,
0,72,244,244,244,,
0,73,246,246,246,,
0,74,250,250,250,,
0,75,255,255,255,,
0,76,262,262,262,,
0,77,264,264,264,,
0,78,267,267,267,,
0,79,273,273,273,,
0,80,277,277,277,,
0,81,278,278,278,,
0,82,284,284,284,,
0,83,285,285,285,,
0,84,291,291,291,,
0,85,297,297,297,,
0,86,300,300,300,,
0,87,305,305,305,,
0,88,309,309,309,,
0,89,306,306,306,,
0,90,316,316,316,,
0,91,321,321,321,,
0,92,322,322,322,,
0,93,326,326,326,,
0,94,332,332,332,,
0,95,339,339,339,,
0,96,342,342,342,,
0,97,347,347,347,,
0,98,349,349,349,,
0,99,351,351,351,,
1,0,20,20,20,,
1,1,23,23,23,,
1,2,21,21,21,,
1,3,23,23,28,,
1,4,27,27,27,,
1,5,30,30,30,,
1,6,31,31,31,,
1,7,36,36,36,,
1,8,37,37,37,,
1,9,38,42,42,,
1,10,41,41,41,,
1,11,42,42,42,,
1,12,44,44,44,,
1,13,54,48,48,,
1,14,50,50,50,,
1,15,54,54,54,,
1,16,58,58,58,,
1,17,63,63,63,,
1,18,62,62,62,,
1,19,66,66,66,,
1,20,74,74,74,,
1,21,72,72,72,,
1,22,76,76,76,,
1,23,77,77,77,,
1,24,89,79,79,,
1,25,85,85,85,,
1,26,88,88,88,,
1,27,88,88,88,,
1,28,93,93,93,,
1,29,97,97,97,,
1,30,97,97,97,,
1,31,97,97,97,,
1,32,106,106,106,,
1,33,108,108,108,,
1,34,106,106,106,,
1,35,114,114,114,,
1,36,120,120,120,,
1,37,119,119,119,,
1,38,123,123,123,,
1,39,136,136,136,,
1,40,131,131,131,,
1,41,140,140,140,,
1,42,138,138,138,,
1,43,140,140,140,,
1,44,143,143,143,,
1,45,149,149,149,,
1,46,150,150,150,,
1,47,154,154,154,,
1,48,154,154,154,,
1,49,157,157,157,,
1,50,166,166,166,,
1,51,170,170,170,,
1,52,171,171,171,,
1,53,177,177,177,,
1,54,179,179,179,,
1,55,179,179,179,,
1,56,181,181,181,,
1,57,187,187,187,,
1,58,192,192,192,,
1,59,193,193,193,,
1,60,195,195,195,,
1,61,205,205,205,,
1,62,206,206,206,,
1,63,208,208,208,,
1,64,212,212,212,,
1,65,218,218,218,,
1,66,220,220,220,,
1,67,220,220,220,,
1,68,230,230,230,,
1,69,233,233,233,,
1,70,236,236,236,,
1,71,239,239,239,,
1,72,243,243,243,,
1,73,243,243,243,,
1,74,250,250,250,,
1,75,254,254,254,,
1,76,259,259,259,,
1,77,264,264,264,,
1,78,268,268,268,,
1,79,274,274,274,,
1,80,272,272,272,,
1,81,277,277,277,,
1,82,284,284,284,,
1,83,284,284,284,,
1,84,288,288,288,,
1,85,297,297,297,,
1,86,300,300,300,,
1,87,303,303,303,,
1,88,308,308,308,,
1,89,313,313,313,,
1,90,316,316,316,,
1,91,321,321,321,,
1,92,326,326,326,,
1,93,326,326,326,,
1,94,334,334,334,,
1,95,337,337,337,,
1,96,342,342,342,,
1,97,344,344,344,,
1,98,346,346,346,,
1,99,349,349,349,,
2,0,24,24,24,,
2,1,21,21,21,,
2,2,23,23,23,,
2,3,23,23,23,,
2,4,26,26,26,,
2,5,27,27,27,,
2,6,28,28,28,,
2,7,32,32,32,,
2,8,36,36,36,,
2,9,40,40,40,,
2,10,42,42,42,,
2,11,45,45,45,,
2,12,46,46,46,,
2,13,51,46,46,,
2,14,51,51,51,,
