0,0,1,1,0,,
0,10,618,618,618,,
0,20,1425,1425,1425,,
0,30,2257,2257,2257,,
0,40,3096,3096,3096,,
0,50,3914,3914,3914,,
0,60,4752,4752,4752,,
0,70,5665,5665,5665,,
0,80,6552,6552,6552,,
0,90,7485,7485,7485,,
0,100,8360,8360,8360,,
0,110,9307,9307,9307,,
0,120,10074,10074,10074,,
0,130,11003,11003,11003,,
0,140,11720,11720,11720,,
0,150,12410,12410,12410,,
0,160,13024,13024,13024,,
0,170,13741,13741,13741,,
0,180,14457,14457,14457,,
0,190,15148,15148,15148,,
0,200,16059,16059,16059,,
0,210,15739,15739,15739,,
0,220,17753,17753,17753,,
0,230,18545,18545,18545,,
0,240,19456,19456,19456,,
0,250,20229,20229,20229,,
0,260,21060,21060,21060,,
0,270,21805,21805,21805,,
0,280,22448,22448,22448,,
0,290,23090,23090,23090,,
0,300,23682,23682,23682,,
0,310,24376,24376,24376,,
0,320,24967,24967,24967,,
0,330,25762,25762,25762,,
0,340,26812,26812,26812,,
0,350,27387,27387,27387,,
0,360,28233,28233,28233,,
0,370,29029,29029,29029,,
0,380,29873,29873,29873,,
0,390,30465,30465,30465,,
0,400,31364,31364,31364,,
0,410,31731,31731,31731,,
0,420,32446,32446,32446,,
0,430,32936,32936,32936,,
0,440,33681,33681,33681,,
0,450,34339,34339,34339,,
0,460,35155,35155,35155,,
0,470,35913,35913,35913,,
0,480,36759,36759,36759,,
0,490,37352,37352,37352,,
0,500,38233,38233,38233,,
0,510,38788,38788,38788,,
0,520,39533,39533,39533,,
0,530,40279,40279,40279,,
0,540,40363,40363,40363,,
0,550,41171,41171,41171,,
0,560,41880,41880,41880,,
0,570,42383,42383,42383,,
0,580,42582,42582,42582,,
0,590,43565,43565,43565,,
0,600,44315,44315,44315,,
0,610,45153,45153,45153,,
0,620,45830,45830,45830,,
0,630,46537,46537,46537,,
0,640,47316,47316,47316,,
0,650,48096,48096,48096,,
0,660,48397,48397,48397,,
0,670,48975,48975,48975,,
0,680,49480,49480,49480,,
0,690,49882,49882,49882,,
0,700,50792,50792,50792,,
0,710,51369,51369,51369,,
0,720,52075,52075,52075,,
0,730,56602,56602,56602,,
0,740,53329,53329,53329,,
0,750,54312,54312,54312,,
0,760,54612,54612,54612,,
0,770,55014,55014,55014,,
0,780,55970,55970,55970,,
0,790,56708,56708,56708,,
0,800,57284,57284,57284,,
0,810,57788,57788,57788,,
0,820,58088,58088,58088,,
0,830,58695,58695,58695,,
0,840,59473,59473,59473,,
0,850,60252,60252,60252,,
0,860,60760,60760,60760,,
0,870,61438,61438,61438,,
0,880,61767,61767,61767,,
0,890,62750,62750,62750,,
0,900,63326,63326,63326,,
0,910,63699,63699,63699,,
0,920,64410,64410,64410,,
0,930,64987,64987,64987,,
0,940,64910,64910,64910,,
0,950,65691,65691,65691,,
0,960,66298,66298,66298,,
0,970,67106,67106,67106,,
0,980,67683,67683,67683,,
0,990,68056,68056,68056,,
0,1000,68458,68458,68458,,
