0,29,29,29,29,29,
1,29,29,29,29,29,
2,38,38,38,38,38,
3,57,57,57,57,57,
4,76,76,76,76,76,
5,100,100,100,100,100,
6,121,121,121,121,121,
7,146,146,146,146,146,
8,169,169,169,169,169,
9,191,191,191,191,191,
10,213,213,213,213,213,
11,237,237,237,237,237,
12,259,259,259,259,259,
13,287,287,287,287,287,
14,311,311,311,311,311,
15,335,335,335,335,335,
16,359,359,359,359,359,
17,383,383,383,383,383,
18,408,408,408,408,408,
19,431,431,431,431,431,
20,462,462,462,462,462,
21,485,485,485,485,485,
22,514,514,514,514,514,
23,537,537,537,537,537,
24,561,561,561,561,561,
25,589,589,589,589,589,
26,612,612,612,612,612,
27,640,640,640,640,640,
28,665,665,665,665,665,
29,692,692,692,692,692,
30,719,719,719,719,719,
31,741,741,741,741,741,
32,770,770,770,770,770,
33,789,789,789,789,789,
34,816,816,816,816,816,
35,835,835,835,835,835,
36,868,868,868,868,868,
37,894,894,894,894,894,
38,919,919,919,919,919,
39,938,938,938,938,938,
40,971,971,971,971,971,
41,995,995,995,995,995,
42,1022,1022,1022,1022,1022,
43,1048,1048,1048,1048,1048,
44,1076,1076,1076,1076,1076,
45,1101,1101,1101,1101,1101,
46,1128,1128,1128,1128,1128,
47,1152,1152,1152,1152,1152,
48,1179,1179,1179,1179,1179,
49,1204,1204,1204,1204,1204,
50,1231,1231,1231,1231,1231,
51,1254,1254,1254,1254,1254,
52,1285,1285,1285,1285,1285,
53,1316,1316,1316,1316,1316,
54,1333,1333,1333,1333,1333,
55,1364,1364,1364,1364,1364,
56,1385,1385,1385,1385,1385,
57,1416,1416,1416,1416,1416,
58,1443,1443,1443,1443,1443,
59,1465,1465,1465,1465,1465,
60,1495,1495,1495,1495,1495,
61,1530,1530,1530,1530,1530,
62,1558,1558,1558,1558,1558,
63,1586,1586,1586,1586,1586,
64,1612,1612,1612,1612,1612,
65,1643,1643,1643,1643,1643,
66,1661,1661,1661,1661,1661,
67,1701,1701,1701,1701,1701,
68,1725,1725,1725,1725,1725,
69,1759,1759,1759,1759,1759,
70,1785,1785,1785,1785,1785,
71,1813,1813,1813,1813,1813,
72,1843,1843,1843,1843,1843,
73,1879,1879,1879,1879,1879,
74,1901,1901,1901,1901,1901,
75,1932,1932,1932,1932,1932,
76,1959,1959,1959,1959,1959,
77,1997,1997,1997,1997,1997,
78,2030,2030,2030,2030,2030,
79,2052,2052,2052,2052,2052,
80,2086,2086,2086,2086,2086,
81,2105,2105,2105,2105,2105,
82,2143,2143,2143,2143,2143,
83,2167,2167,2167,2167,2167,
84,2200,2200,2200,2200,2200,
85,2225,2225,2225,2225,2225,
86,2253,2253,2253,2253,2253,
87,2287,2287,2287,2287,2287,
88,2314,2314,2314,2314,2314,
89,2349,2349,2349,2349,2349,
90,2373,2373,2373,2373,2373,
91,2401,2401,2401,2401,2401,
92,2431,2431,2431,2431,2431,
93,2470,2470,2470,2470,2470,
94,2494,2494,2494,2494,2494,
95,2531,2531,2531,2531,2531,
96,2550,2550,2550,2550,2550,
97,2594,2594,2594,2594,2594,
98,2607,2607,2607,2607,2607,
99,2641,2641,2641,2641,2641,
100,2668,2668,2668,2668,2668,
101,2698,2698,2698,2698,2698,
102,2728,2728,2728,2728,2728,
103,2758,2758,2758,2758,2758,
104,2800,2800,2800,2800,2800,
105,2811,2811,2811,2811,2811,
106,2850,2850,2850,2850,2850,
107,2872,2872,2872,2872,2872,
108,2910,2910,2910,2910,2910,
109,2935,2935,2935,2935,2935,
110,2971,2971,2971,2971,2971,
111,2983,2983,2983,2983,2983,
112,3026,3026,3026,3026,3026,
113,3050,3050,3050,3050,3050,
114,3081,3081,3081,3081,3081,
115,3112,3112,3112,3112,3112,
116,3144,3144,3144,3144,3144,
