0,86,86,86,86,86,
1,1999,1999,1999,1999,1999,
2,2341,2341,2341,2341,2341,
3,2413,2413,2413,2413,2413,
4,2832,2832,2832,2832,2832,
5,3007,3007,3007,3007,3007,
6,4142,4142,4142,4142,4142,
7,4166,4166,4166,4166,4166,
8,4436,4436,4436,4436,4436,
9,4846,4846,4846,4846,4846,
10,4948,4948,4948,4948,5923,
11,5489,5489,5489,5489,5489,
12,5745,5745,5745,5745,5745,
13,6606,6606,6606,6606,6606,
14,7276,7276,7276,7276,7276,
15,8117,8117,8117,8117,8117,
16,9051,9051,9051,9051,9051,
17,8643,8643,8643,8643,8643,
18,8727,8727,8727,8727,8727,
19,8881,8881,8881,8881,8881,
20,9564,9564,9564,9564,9564,
21,10725,10725,10725,10725,10725,
22,9652,9652,9652,9652,9652,
23,10669,10669,10669,10669,10669,
24,12527,12527,12527,12527,12527,
25,10479,10479,10479,10479,10479,
26,11608,11608,11608,11608,11608,
27,12036,12036,12036,12036,12036,
28,14077,14077,14077,14077,12629,
29,14565,14565,14565,12821,12821,
30,16066,14108,14108,14108,14108,
31,16367,16367,16367,16367,16367,
32,16462,16462,16462,16462,16462,
33,15440,15440,15440,15440,15440,
34,16737,16737,16737,16737,16737,
35,18049,18049,18049,18049,18049,
36,17453,17453,17453,17453,17453,
37,17423,17423,17423,17423,17423,
38,19556,19556,19556,19556,19556,
39,18669,18669,18669,18669,18669,
40,20052,20052,20052,20052,20052,
41,20506,20506,20506,20506,20506,
42,20966,20966,20966,20966,20966,
43,21206,21206,21206,21206,21206,
44,20987,20987,20987,20987,20987,
45,22211,22211,22211,22211,22211,
46,21068,21068,21068,21068,21068,
47,23522,23522,23522,23522,23522,
48,23045,23045,23045,23045,23045,
49,23574,23574,23574,23574,23574,
50,25734,25734,25734,25734,25734,
51,26657,26657,26657,26657,26657,
52,26181,26181,26181,26181,26181,
53,27141,27141,27141,27141,27141,
54,28032,28032,28032,28032,28032,
55,27958,27958,27958,27958,27958,
56,28299,28299,28299,28299,28299,
57,28157,28157,28157,28157,28157,
58,28623,28623,28623,28623,28623,
59,30637,30637,30637,30637,30637,
60,30888,30888,30888,30888,30888,
61,31833,31833,31833,31833,31833,
62,31330,31330,31330,31330,31330,
63,30412,30412,30412,30412,30412,
64,32966,32966,32966,32966,32966,
65,31688,31688,31688,31688,31688,
66,32220,32220,32220,32220,32220,
67,34146,34146,34146,34146,34146,
68,34535,34535,34535,34535,34535,
69,33550,33550,33550,33550,33550,
70,34841,34841,34841,34841,34841,
71,34976,34976,34976,34976,34976,
72,35290,35290,35290,35290,35290,
73,35674,35674,35674,35674,35674,
74,37064,37064,37064,37064,37064,
75,36717,36717,36717,36717,36717,
76,36726,36726,36726,36726,36726,
77,36806,36806,36806,36806,36806,
78,38483,38483,38483,38483,38483,
79,38704,38704,38704,38704,38704,
80,39849,39849,39849,39849,39849,
81,40057,40057,40057,40057,40057,
82,39387,39387,39387,39387,39387,
83,41179,41179,41179,41179,41179,
84,40827,40827,40827,40827,40827,
85,41212,41212,41212,41212,41212,
86,42605,42605,42605,42605,42605,
87,42128,42128,42128,42128,42128,
88,42872,42872,42872,42872,42872,
89,42291,42291,42291,42291,42291,
90,44579,44579,44579,44579,44579,
91,44075,44075,44075,44075,44075,
92,44427,44427,44427,44427,44427,
93,45029,45029,45029,45029,45029,
94,46725,46725,46725,46725,46725,
95,46066,46066,46066,46066,46066,
96,45557,45557,45557,45557,45557,
97,46434,46434,46434,46434,46434,
98,47936,47936,47936,47936,47936,
99,48388,48388,48388,48388,48388,
